Order_ID,Customer_ID,Customer_Name,Store,City,State,Product,Category,Quantity,Unit_Price,Total_Sales,Payment_Method,Order_Status,Device_Type,Order_Date,Delivery_Date
500184,312,Customer_202,Store_A,Chennai,Karnataka,Monitor,Electronics,1,1526,1526.0,Debit Card,Cancelled,mobile,2024-05-13,2024-05-14
500185,480,Customer_498,Store_A,Pune,Tamil Nadu,Smartwatch,Wearables,5,1536,,Credit Card,delivered,mobile,2023-10-24,2023-10-26
500186,660,Customer_293,Store_E,Chennai,Karnataka,Smartwatch,Wearables,2,2274,4548.0,Debit Card,Delivered,Mobile,2023-11-26,
500187,699,Customer_173,Store_A,Chennai,Maharashtra,Camera,Electronics,2,1263,2526.0,Cash,Returned,Tablet,2024-01-12,2024-01-21
500188,260,Customer_246,Store_A,Hyderabad ,Gujarat,Tablet,Electronics,2,1559,3118.0,Credit Card,Returned,mobile,2023-05-20,2023-05-26
500189,233,Customer_168,Store_B,Kolkata,Gujarat,Camera,Electronics,4,695,2780.0,Credit Card,Delivered,mobile,2023-11-03,2023-11-05
500190,524,Customer_436,Store_B,Chennai ,Telangana,Smartwatch,Wearables,2,944,1888.0,COD,delivered,Tablet,2024-01-17,
500191,5,Customer_454,Store_E,Pune,West Bengal,Phone,Electronics,4,86,344.0,Credit Card,RETURNED,Tablet,2023-06-30,2023-07-03
500192,624,Customer_635,Store_A,Hyderabad,Maharashtra,Speaker,Accessories,4,1804,7216.0,COD,Cancelled,mobile,2024-07-01,2024-07-04
500193,29,Customer_194,Store_B,Kolkata,Maharashtra,Tablet,Electronics,4,610,2440.0,credit card,RETURNED,Tablet,2023-11-03,2023-11-12
500194,268,Customer_117,Store_B,Mumbai,Delhi,Speaker,Accessories,5,1755,8775.0,COD,Delivered,Desktop,2024-01-04,2024-01-14
500195,233,Customer_568,Store_D,Delhi,Karnataka,Monitor,Electronics,6,438,2628.0,credit card,RETURNED,Mobile,2023-07-12,2023-07-17
500196,118,Customer_642,Store_E,Bangalore,Gujarat,Camera,Electronics,6,350,2100.0,COD,Returned,Desktop,2024-03-26,2024-04-04
500197,243,Customer_49,Store_C,Hyderabad ,Delhi,Mouse,Accessories,4,431,1724.0,Cash,Cancelled,Mobile,2023-05-21,2023-05-31
500198,364,Customer_173,Store_C,Pune,Telangana,Headphones,Accessories,4,409,1636.0,upi,Cancelled,Mobile,2024-09-28,2024-10-02
500199,619,Customer_362,Store_A,Pune,Karnataka,Keyboard,Accessories,3,2151,,Credit Card,Returned,Tablet,2024-06-21,2024-06-29
500200,22,Customer_500,Store_A,Bangalore,Maharashtra,Tablet,Electronics,2,1879,3758.0,Debit Card,RETURNED,Tablet,2023-01-22,2023-02-01
500201,15,Customer_26,Store_C,Mumbai,West Bengal,Camera,Electronics,2,2459,4918.0,upi,Delivered,Mobile,2023-09-14,2023-09-19
500202,626,Customer_530,Store_A,Pune,Delhi,Phone,Electronics,2,1657,3314.0,UPI,Returned,Mobile,2024-05-02,2024-05-10
500203,363,Customer_322,Store_A,Pune,Maharashtra,Keyboard,Accessories,2,1528,3056.0,Debit Card,Delivered,Desktop,2024-04-23,2024-05-01
500204,280,Customer_66,Store_E,Chennai,Maharashtra,Smartwatch,Wearables,5,235,1175.0,credit card,Delivered,Mobile,2024-10-08,2024-10-11
500205,244,Customer_145,Store_A,Chennai,Maharashtra,Keyboard,Accessories,4,2391,9564.0,credit card,Cancelled,Desktop,2024-10-11,
500206,331,Customer_494,Store_E,Pune,Delhi,Tablet,Electronics,5,1712,8560.0,UPI,Returned,Desktop,2023-12-09,
500207,173,Customer_601,Store_A,Mumbai,Tamil Nadu,Keyboard,Accessories,1,1906,1906.0,UPI,RETURNED,Tablet,2024-02-19,2024-02-29
500208,480,Customer_366,Store_D,Bangalore,Maharashtra,Phone,Electronics,2,2439,4878.0,Debit Card,Cancelled,Tablet,2023-03-23,2023-03-28
500209,410,Customer_459,Store_B,Chennai,Karnataka,Speaker,Accessories,1,724,724.0,Debit Card,Returned,Mobile,2024-10-03,2024-10-04
500210,590,Customer_350,Store_B,Hyderabad ,Telangana,Headphones,Accessories,5,249,1245.0,credit card,Cancelled,Mobile,2023-03-23,
500211,346,Customer_179,Store_A,Ahmedabad,Karnataka,Keyboard,Accessories,3,1388,4164.0,credit card,RETURNED,Tablet,2023-01-28,2023-02-04
500212,325,Customer_578,Store_C,Hyderabad,Maharashtra,Smartwatch,Wearables,5,1686,,Debit Card,Delivered,Mobile,2023-09-21,2023-09-22
500213,371,Customer_434,Store_C,Mumbai,Maharashtra,Headphones,Accessories,2,634,1268.0,Debit Card,RETURNED,Tablet,2024-06-26,2024-06-28
500214,371,Customer_536,Store_E,Chennai ,Telangana,Smartwatch,Wearables,1,1316,1316.0,COD,delivered,Mobile,2024-07-16,2024-07-24
500215,640,Customer_138,Store_A,Hyderabad,Delhi,Tablet,Electronics,2,984,1968.0,COD,Returned,Tablet,2024-02-15,2024-02-17
500216,360,Customer_249,Store_D,Kolkata,Maharashtra,Mouse,Accessories,3,661,1983.0,upi,delivered,mobile,2023-07-01,2023-07-04
500217,661,Customer_412,Store_C,Hyderabad,Gujarat,Keyboard,Accessories,3,158,474.0,Cash,delivered,Desktop,2023-04-21,2023-04-22
500218,209,Customer_334,Store_D,Chennai,West Bengal,Laptop,Electronics,3,135,405.0,Debit Card,RETURNED,Desktop,2023-09-26,2023-09-30
500219,256,Customer_166,Store_C,Kolkata,Telangana,Smartwatch,Wearables,3,609,,upi,Returned,Tablet,2023-11-04,2023-11-10
500220,115,Customer_156,Store_A,Mumbai,Maharashtra,Laptop,Electronics,4,796,3184.0,COD,Cancelled,Mobile,2024-03-21,2024-03-26
500221,34,Customer_600,Store_B,Delhi,Telangana,Headphones,Accessories,4,1676,6704.0,Credit Card,Returned,Desktop,2023-04-03,2023-04-10
500222,67,Customer_113,Store_A,Kolkata,Gujarat,Mouse,Accessories,4,479,1916.0,Credit Card,Returned,Desktop,2023-01-21,
500223,509,Customer_80,Store_C,Delhi,Delhi,Speaker,Accessories,2,2284,4568.0,credit card,Delivered,Tablet,2024-05-27,2024-06-05
500224,521,Customer_50,Store_D,Pune,Maharashtra,Headphones,Accessories,1,1133,,credit card,Delivered,mobile,2023-10-03,
500225,326,Customer_553,Store_D,Ahmedabad,Gujarat,Speaker,Accessories,3,2297,6891.0,upi,delivered,mobile,2023-12-05,2023-12-10
500226,387,Customer_247,Store_B,Bangalore ,Telangana,Headphones,Accessories,6,71,426.0,credit card,Delivered,mobile,2023-09-02,2023-09-07
500227,1,Customer_485,Store_D,Pune,Gujarat,Speaker,Accessories,3,1862,5586.0,Debit Card,delivered,Tablet,2024-07-16,2024-07-24
500228,557,Customer_681,Store_B,Chennai,West Bengal,Phone,Electronics,4,2205,8820.0,upi,Cancelled,mobile,2023-09-30,2023-10-06
500229,210,Customer_541,Store_B,Pune,Maharashtra,Mouse,Accessories,2,631,1262.0,Debit Card,delivered,Desktop,2023-03-09,2023-03-18
500230,158,Customer_258,Store_D,Bangalore,Tamil Nadu,Laptop,Electronics,3,1611,4833.0,Cash,Delivered,Tablet,2024-01-06,2024-01-13
500231,179,Customer_530,Store_B,Hyderabad,Maharashtra,Camera,Electronics,3,1877,5631.0,Cash,RETURNED,Desktop,2023-04-25,2023-05-03
500232,206,Customer_1,Store_E,Chennai ,Maharashtra,Mouse,Accessories,3,2193,,UPI,RETURNED,Tablet,2023-12-15,2023-12-20
500233,506,Customer_91,Store_B,Mumbai,Tamil Nadu,Tablet,Electronics,3,1040,3120.0,COD,Cancelled,Mobile,2023-09-29,2023-10-01
500234,442,Customer_664,Store_E,Chennai,Gujarat,Smartwatch,Wearables,4,1553,6212.0,upi,RETURNED,Desktop,2023-02-12,2023-02-17
500235,73,Customer_82,Store_D,Ahmedabad,Gujarat,Mouse,Accessories,2,2426,4852.0,Cash,Delivered,Mobile,2024-01-17,
500236,485,Customer_181,Store_A,Kolkata,Maharashtra,Mouse,Accessories,5,1944,9720.0,COD,Delivered,Desktop,2024-04-18,2024-04-25
500237,397,Customer_471,Store_A,Bangalore,Karnataka,Keyboard,Accessories,4,2268,9072.0,COD,Delivered,Mobile,2023-02-11,2023-02-16
500238,495,Customer_57,Store_E,Ahmedabad,Maharashtra,Smartwatch,Wearables,1,933,933.0,Cash,Delivered,Desktop,2024-07-31,2024-08-04
500239,282,Customer_533,Store_C,Bangalore,Tamil Nadu,Tablet,Electronics,3,829,2487.0,credit card,Cancelled,mobile,2024-06-14,2024-06-17
500240,553,Customer_264,Store_C,Delhi ,Delhi,Speaker,Accessories,4,259,1036.0,COD,Cancelled,mobile,2023-11-11,2023-11-18
500241,570,Customer_680,Store_A,Pune ,Karnataka,Smartwatch,Wearables,6,2441,14646.0,Cash,RETURNED,Tablet,2023-05-25,2023-05-31
500242,607,Customer_626,Store_D,Ahmedabad,West Bengal,Laptop,Electronics,3,949,2847.0,Debit Card,Returned,Mobile,2024-03-25,2024-03-29
500243,510,Customer_185,Store_A,Mumbai,Tamil Nadu,Headphones,Accessories,4,559,2236.0,upi,Returned,Desktop,2023-02-20,2023-02-22
500244,94,Customer_52,Store_D,Delhi,Tamil Nadu,Headphones,Accessories,6,897,5382.0,credit card,delivered,mobile,2024-06-12,2024-06-14
500245,239,Customer_597,Store_C,Mumbai,Tamil Nadu,Headphones,Accessories,1,596,596.0,UPI,RETURNED,Desktop,2023-02-12,2023-02-20
500246,657,Customer_299,Store_B,Bangalore ,Maharashtra,Headphones,Accessories,6,995,5970.0,credit card,Returned,mobile,2024-02-05,2024-02-11
500247,674,Customer_216,Store_E,Bangalore,Maharashtra,Tablet,Electronics,6,1694,10164.0,Credit Card,delivered,Mobile,2023-04-28,
500248,207,Customer_144,Store_D,Chennai,Delhi,Keyboard,Accessories,4,1196,4784.0,COD,Cancelled,Mobile,2023-11-07,2023-11-16
500249,52,Customer_177,Store_C,Pune,Delhi,Mouse,Accessories,5,462,2310.0,UPI,Cancelled,Desktop,2023-01-02,2023-01-05
500250,166,Customer_610,Store_D,Kolkata ,Telangana,Phone,Electronics,3,334,1002.0,COD,RETURNED,Mobile,2024-07-26,2024-08-04
500251,680,Customer_168,Store_C,Mumbai,Karnataka,Camera,Electronics,6,590,3540.0,UPI,Delivered,mobile,2024-03-01,2024-03-07
500252,509,Customer_277,Store_E,Bangalore,Delhi,Monitor,Electronics,2,1120,2240.0,Debit Card,RETURNED,Mobile,2023-04-07,2023-04-11
500253,131,Customer_246,Store_E,Delhi,Telangana,Speaker,Accessories,3,1552,4656.0,Credit Card,Delivered,mobile,2023-07-22,2023-07-31
500254,32,Customer_435,Store_D,Bangalore,Karnataka,Mouse,Accessories,2,989,1978.0,Credit Card,RETURNED,Desktop,2023-03-31,2023-04-03
500255,75,Customer_614,Store_C,Bangalore ,Maharashtra,Keyboard,Accessories,2,2488,4976.0,upi,Cancelled,Tablet,2024-06-09,2024-06-10
500256,422,Customer_417,Store_A,Bangalore,Maharashtra,Phone,Electronics,4,2474,9896.0,credit card,RETURNED,Desktop,2023-07-07,
500257,69,Customer_3,Store_D,Hyderabad,Maharashtra,Headphones,Accessories,3,624,1872.0,Credit Card,RETURNED,Mobile,2023-07-28,2023-08-01
500258,358,Customer_597,Store_B,Kolkata,West Bengal,Keyboard,Accessories,6,256,1536.0,Debit Card,Cancelled,Tablet,2024-01-10,2024-01-12
500259,526,Customer_307,Store_E,Bangalore ,Tamil Nadu,Laptop,Electronics,6,1959,11754.0,upi,Returned,Desktop,2024-08-27,2024-09-03
500260,52,Customer_402,Store_D,Pune,Gujarat,Keyboard,Accessories,5,1925,9625.0,Credit Card,Returned,Tablet,2024-07-29,2024-08-06
500261,114,Customer_487,Store_D,Ahmedabad,West Bengal,Mouse,Accessories,4,1298,,Debit Card,Cancelled,Desktop,2023-01-05,2023-01-15
500262,278,Customer_192,Store_D,Ahmedabad,Delhi,Phone,Electronics,3,1663,4989.0,Credit Card,Returned,Mobile,2024-04-22,2024-04-27
500263,230,Customer_360,Store_E,Ahmedabad,Maharashtra,Camera,Electronics,2,1646,3292.0,COD,RETURNED,Desktop,2023-10-05,2023-10-08
500264,252,Customer_466,Store_E,Chennai,Karnataka,Headphones,Accessories,4,2209,8836.0,COD,RETURNED,mobile,2023-01-10,
500265,303,Customer_371,Store_C,Ahmedabad,Telangana,Headphones,Accessories,3,1754,5262.0,credit card,delivered,mobile,2023-03-19,2023-03-25
500266,459,Customer_319,Store_E,Mumbai,West Bengal,Tablet,Electronics,6,123,738.0,Credit Card,Cancelled,mobile,2023-02-28,2023-03-02
500267,402,Customer_178,Store_E,Chennai,Delhi,Headphones,Accessories,1,1161,1161.0,UPI,RETURNED,Mobile,2023-05-28,2023-06-07
500268,369,Customer_285,Store_C,Mumbai,West Bengal,Camera,Electronics,5,1719,8595.0,upi,Delivered,Tablet,2023-03-28,2023-04-04
500269,320,Customer_55,Store_E,Chennai,Maharashtra,Headphones,Accessories,2,2163,4326.0,credit card,Returned,Tablet,2023-03-05,2023-03-14
500270,698,Customer_267,Store_C,Ahmedabad,West Bengal,Monitor,Electronics,4,858,3432.0,UPI,Delivered,Desktop,2024-09-27,2024-10-05
500271,286,Customer_549,Store_D,Ahmedabad,Tamil Nadu,Mouse,Accessories,4,2103,,Cash,Cancelled,mobile,2024-02-23,2024-02-29
500272,581,Customer_313,Store_C,Pune,Delhi,Speaker,Accessories,3,546,,Credit Card,RETURNED,Mobile,2023-09-23,2023-09-24
500273,650,Customer_121,Store_D,Ahmedabad,Maharashtra,Mouse,Accessories,6,1740,10440.0,Cash,delivered,mobile,2023-04-24,2023-04-27
500274,296,Customer_137,Store_B,Pune,Gujarat,Tablet,Electronics,3,810,2430.0,Credit Card,RETURNED,Mobile,2023-05-27,2023-06-05
500275,281,Customer_696,Store_B,Mumbai,Delhi,Mouse,Accessories,6,1014,6084.0,COD,Delivered,Tablet,2024-08-14,2024-08-18
500276,282,Customer_69,Store_E,Chennai,Delhi,Laptop,Electronics,6,1610,9660.0,UPI,Delivered,Tablet,2023-10-22,2023-10-29
500277,333,Customer_224,Store_A,Kolkata,Maharashtra,Mouse,Accessories,1,1523,1523.0,Cash,Cancelled,Mobile,2023-01-24,2023-01-26
500278,479,Customer_114,Store_D,Delhi,Maharashtra,Smartwatch,Wearables,5,2322,11610.0,UPI,RETURNED,Desktop,2024-09-01,2024-09-02
500279,32,Customer_229,Store_B,Hyderabad,Tamil Nadu,Keyboard,Accessories,5,905,4525.0,Cash,Cancelled,Mobile,2023-10-16,2023-10-26
500280,603,Customer_419,Store_B,Hyderabad,Maharashtra,Monitor,Electronics,6,416,2496.0,credit card,Cancelled,Mobile,2024-08-21,2024-08-28
500281,350,Customer_631,Store_B,Bangalore,Tamil Nadu,Smartwatch,Wearables,5,597,2985.0,upi,Returned,Mobile,2024-03-17,2024-03-27
500282,207,Customer_574,Store_C,Hyderabad,Telangana,Speaker,Accessories,1,1846,1846.0,Credit Card,Cancelled,Desktop,2023-07-22,2023-07-26
500283,324,Customer_364,Store_C,Bangalore ,Maharashtra,Camera,Electronics,1,2252,2252.0,credit card,Cancelled,mobile,2023-09-28,2023-10-01
500284,483,Customer_498,Store_A,Pune,West Bengal,Laptop,Electronics,6,1913,11478.0,upi,Returned,Mobile,2023-04-15,2023-04-18
500285,22,Customer_198,Store_C,Ahmedabad,Gujarat,Speaker,Accessories,5,1079,5395.0,Debit Card,delivered,Desktop,2024-06-04,2024-06-10
500286,10,Customer_89,Store_D,Hyderabad,Karnataka,Headphones,Accessories,1,505,505.0,upi,Cancelled,Tablet,2023-08-08,2023-08-17
500287,210,Customer_364,Store_D,Bangalore ,Maharashtra,Mouse,Accessories,5,1941,,Debit Card,delivered,mobile,2024-05-11,2024-05-15
500288,174,Customer_410,Store_B,Kolkata,West Bengal,Mouse,Accessories,5,1850,9250.0,COD,Returned,Mobile,2023-03-11,2023-03-12
500289,580,Customer_230,Store_A,Delhi ,Delhi,Smartwatch,Wearables,5,1613,,upi,Delivered,Mobile,2023-03-06,2023-03-10
500290,46,Customer_570,Store_E,Ahmedabad,Maharashtra,Smartwatch,Wearables,1,1696,1696.0,Cash,Delivered,mobile,2023-09-04,2023-09-08
500291,525,Customer_332,Store_A,Ahmedabad,Telangana,Phone,Electronics,6,445,2670.0,Credit Card,Delivered,Mobile,2023-07-11,2023-07-20
500292,559,Customer_630,Store_C,Kolkata,Telangana,Speaker,Accessories,5,2485,12425.0,COD,Returned,Mobile,2024-07-04,
500293,114,Customer_628,Store_A,Pune,Karnataka,Headphones,Accessories,5,1925,9625.0,credit card,Returned,Mobile,2023-08-02,2023-08-06
500294,621,Customer_591,Store_C,Delhi ,Karnataka,Phone,Electronics,3,1172,3516.0,Credit Card,Delivered,Desktop,2023-11-06,2023-11-11
500295,82,Customer_23,Store_A,Hyderabad,Maharashtra,Speaker,Accessories,4,1916,7664.0,upi,delivered,Mobile,2024-02-22,2024-03-03
500296,308,Customer_357,Store_A,Pune,Maharashtra,Headphones,Accessories,5,1251,6255.0,Cash,Returned,mobile,2024-03-28,2024-03-31
500297,349,Customer_237,Store_E,Pune,Maharashtra,Mouse,Accessories,3,1173,3519.0,Credit Card,Returned,Tablet,2023-09-13,
500298,436,Customer_643,Store_C,Pune ,Karnataka,Phone,Electronics,5,710,3550.0,Cash,Returned,Desktop,2023-04-18,
500299,532,Customer_647,Store_A,Delhi,Telangana,Speaker,Accessories,1,2255,2255.0,credit card,Cancelled,mobile,2023-09-08,2023-09-15
500300,255,Customer_350,Store_C,Hyderabad ,Delhi,Phone,Electronics,2,1844,3688.0,credit card,Cancelled,Desktop,2024-09-21,2024-09-26
500301,549,Customer_15,Store_A,Pune ,Karnataka,Phone,Electronics,5,328,1640.0,credit card,delivered,Tablet,2024-02-05,2024-02-07
500302,178,Customer_456,Store_A,Kolkata,Delhi,Smartwatch,Wearables,2,459,918.0,Credit Card,delivered,Desktop,2023-09-19,2023-09-26
500303,75,Customer_92,Store_B,Chennai,Maharashtra,Phone,Electronics,2,1486,2972.0,Credit Card,Returned,mobile,2023-12-10,2023-12-11
500304,64,Customer_67,Store_C,Hyderabad,Maharashtra,Phone,Electronics,1,1618,1618.0,UPI,Cancelled,Desktop,2023-09-18,2023-09-28
500305,255,Customer_170,Store_C,Ahmedabad,Telangana,Headphones,Accessories,3,1080,3240.0,Debit Card,Returned,Desktop,2024-01-15,2024-01-24
500306,680,Customer_387,Store_C,Delhi,West Bengal,Camera,Electronics,3,1036,3108.0,Cash,delivered,Mobile,2024-04-28,2024-04-29
500307,492,Customer_178,Store_B,Ahmedabad,Karnataka,Phone,Electronics,4,2324,9296.0,Debit Card,Delivered,Tablet,2024-05-18,
500308,522,Customer_228,Store_D,Delhi,Gujarat,Tablet,Electronics,4,1971,7884.0,Credit Card,Delivered,mobile,2023-09-02,2023-09-11
500309,86,Customer_489,Store_C,Kolkata,West Bengal,Speaker,Accessories,1,1031,1031.0,upi,Returned,Mobile,2024-06-18,2024-06-24
500310,487,Customer_494,Store_C,Mumbai,Telangana,Smartwatch,Wearables,6,1351,8106.0,credit card,delivered,Mobile,2023-04-11,2023-04-17
500311,149,Customer_397,Store_C,Hyderabad,Maharashtra,Speaker,Accessories,6,1008,6048.0,credit card,Returned,Desktop,2024-05-25,2024-05-28
500312,144,Customer_197,Store_C,Pune,Karnataka,Laptop,Electronics,5,1927,9635.0,Cash,Delivered,Desktop,2023-03-25,2023-03-26
500313,504,Customer_689,Store_B,Delhi ,West Bengal,Laptop,Electronics,3,2033,6099.0,Debit Card,Cancelled,mobile,2023-08-27,
500314,24,Customer_583,Store_C,Mumbai,Telangana,Monitor,Electronics,2,1368,2736.0,Debit Card,RETURNED,Tablet,2023-02-02,2023-02-08
500315,247,Customer_576,Store_A,Chennai,Maharashtra,Mouse,Accessories,4,1995,7980.0,Debit Card,RETURNED,Desktop,2024-07-29,2024-08-05
500316,464,Customer_419,Store_C,Delhi,Tamil Nadu,Mouse,Accessories,3,283,849.0,credit card,delivered,Mobile,2023-06-21,2023-06-24
500317,180,Customer_142,Store_D,Bangalore,Tamil Nadu,Laptop,Electronics,4,476,1904.0,upi,RETURNED,Mobile,2023-01-18,2023-01-20
500318,572,Customer_198,Store_D,Bangalore,Tamil Nadu,Smartwatch,Wearables,2,2096,4192.0,COD,delivered,Desktop,2024-06-27,2024-07-03
500319,76,Customer_59,Store_E,Kolkata,Maharashtra,Monitor,Electronics,6,1018,6108.0,upi,Delivered,mobile,2024-02-26,2024-03-06
500320,92,Customer_213,Store_E,Ahmedabad,Maharashtra,Smartwatch,Wearables,3,788,2364.0,credit card,Returned,Tablet,2024-04-21,2024-04-25
500321,273,Customer_116,Store_A,Mumbai,Gujarat,Tablet,Electronics,4,2074,8296.0,credit card,Delivered,mobile,2024-01-09,2024-01-13
500322,448,Customer_323,Store_B,Kolkata,Maharashtra,Mouse,Accessories,4,1410,5640.0,Cash,Cancelled,Mobile,2024-08-13,2024-08-19
500323,202,Customer_379,Store_C,Chennai ,Karnataka,Monitor,Electronics,5,885,4425.0,COD,delivered,Mobile,2024-10-11,2024-10-21
500324,72,Customer_5,Store_B,Bangalore,Telangana,Keyboard,Accessories,1,2489,2489.0,Debit Card,Returned,Desktop,2024-07-01,2024-07-10
500325,91,Customer_204,Store_B,Kolkata,Maharashtra,Monitor,Electronics,6,1018,6108.0,UPI,Cancelled,mobile,2023-01-20,
500326,94,Customer_65,Store_E,Hyderabad,Tamil Nadu,Smartwatch,Wearables,3,1414,4242.0,Debit Card,Cancelled,Tablet,2023-02-26,2023-03-03
500327,158,Customer_433,Store_D,Chennai,Delhi,Speaker,Accessories,4,627,2508.0,UPI,Delivered,mobile,2023-07-12,2023-07-21
500328,237,Customer_638,Store_A,Kolkata,Maharashtra,Phone,Electronics,1,2451,2451.0,Credit Card,Returned,Desktop,2023-06-05,2023-06-13
500329,546,Customer_340,Store_A,Hyderabad,Telangana,Phone,Electronics,6,1923,11538.0,Debit Card,RETURNED,Tablet,2023-09-04,2023-09-13
500330,319,Customer_679,Store_C,Mumbai ,Delhi,Keyboard,Accessories,6,1910,11460.0,Cash,Cancelled,Tablet,2024-09-21,2024-09-24
500331,92,Customer_301,Store_A,Pune,Maharashtra,Camera,Electronics,3,2191,6573.0,Debit Card,Returned,mobile,2023-11-10,
500332,488,Customer_542,Store_C,Bangalore ,Karnataka,Laptop,Electronics,2,1363,2726.0,COD,delivered,mobile,2023-05-03,2023-05-12
500333,429,Customer_381,Store_E,Kolkata,Maharashtra,Smartwatch,Wearables,1,1084,1084.0,COD,Delivered,Mobile,2024-06-09,2024-06-15
500334,571,Customer_133,Store_A,Kolkata,Telangana,Smartwatch,Wearables,1,1191,1191.0,UPI,Delivered,Tablet,2023-05-17,
500335,53,Customer_33,Store_C,Mumbai,Karnataka,Camera,Electronics,5,401,2005.0,UPI,Returned,mobile,2023-05-29,2023-05-31
500336,372,Customer_127,Store_B,Kolkata,Karnataka,Headphones,Accessories,2,761,1522.0,Credit Card,Cancelled,mobile,2024-02-01,2024-02-08
500337,207,Customer_133,Store_B,Kolkata ,Maharashtra,Smartwatch,Wearables,2,807,1614.0,upi,Returned,Mobile,2024-09-10,2024-09-18
500338,177,Customer_350,Store_B,Ahmedabad ,Telangana,Monitor,Electronics,5,1971,9855.0,upi,Returned,Tablet,2023-06-02,2023-06-12
500339,326,Customer_273,Store_C,Chennai,Maharashtra,Laptop,Electronics,3,211,633.0,Cash,delivered,Tablet,2023-02-08,2023-02-14
500340,251,Customer_660,Store_A,Mumbai,Tamil Nadu,Phone,Electronics,2,101,202.0,UPI,RETURNED,Tablet,2024-02-25,2024-03-06
500341,57,Customer_354,Store_B,Pune,Maharashtra,Camera,Electronics,4,1307,5228.0,upi,RETURNED,Mobile,2023-05-17,2023-05-23
500342,370,Customer_256,Store_A,Bangalore ,Telangana,Speaker,Accessories,4,1439,5756.0,upi,Delivered,Desktop,2024-04-26,2024-04-30
500343,656,Customer_412,Store_C,Kolkata,Tamil Nadu,Tablet,Electronics,1,327,327.0,credit card,RETURNED,mobile,2024-05-24,2024-05-28
500344,531,Customer_71,Store_D,Kolkata,Delhi,Tablet,Electronics,3,1326,3978.0,Debit Card,Returned,Tablet,2023-12-27,2023-12-29
500345,443,Customer_25,Store_B,Ahmedabad,Maharashtra,Speaker,Accessories,3,561,1683.0,COD,Cancelled,Tablet,2024-08-05,
500346,653,Customer_79,Store_D,Delhi,Maharashtra,Phone,Electronics,2,286,572.0,COD,Returned,mobile,2023-08-13,2023-08-20
500347,575,Customer_169,Store_B,Hyderabad,Karnataka,Speaker,Accessories,5,94,470.0,upi,RETURNED,Tablet,2023-05-27,2023-06-03
500348,221,Customer_524,Store_D,Mumbai,Maharashtra,Laptop,Electronics,1,899,899.0,Debit Card,delivered,Mobile,2024-06-01,
500349,644,Customer_480,Store_A,Bangalore,Maharashtra,Camera,Electronics,2,1111,2222.0,credit card,Returned,Desktop,2024-09-10,2024-09-17
500350,207,Customer_600,Store_A,Kolkata,Delhi,Speaker,Accessories,3,1000,3000.0,UPI,delivered,Mobile,2024-06-13,2024-06-17
